Date,Timestamp,Engine,Action,Is_Win,Trade_Exact_PnL,Duration_Bars,Micro_Rng,Micro_A5,Micro_RV
2024-07-18,2024-07-18 09:44:00,Ext_ORB_S,SELL,1,566.0,50,0.0,37.39,2.05
2024-07-19,2024-07-19 11:23:00,Creep_S,SELL,1,626.5,5,0.0,47.39,0.91
2024-07-23,2024-07-23 09:45:00,Ext_ORB_L,BUY,0,-1240.0,369,0.0,27.23,2.18
2024-07-24,2024-07-24 14:02:00,PH_Rev_L,BUY,0,-1001.0,40,0.0,24.6,1.43
2024-07-25,2024-07-25 13:32:00,Late_S,SELL,1,555.0,38,0.0,49.06,0.63
2024-07-26,2024-07-26 13:33:00,Late_S,SELL,1,605.0,1,0.0,32.06,0.62
2024-07-29,2024-07-29 11:40:00,Creep_S,SELL,0,-948.5,9,0.0,44.11,0.45
2024-07-30,2024-07-30 11:19:00,Creep_S,SELL,1,584.5,18,0.0,44.15,0.6
2024-07-31,2024-07-31 10:01:00,AE_L,BUY,1,586.0,19,0.0,77.32,1.1
2024-08-01,2024-08-01 12:58:00,Creep_S,SELL,1,549.0,9,0.0,48.55,0.97
2024-08-06,2024-08-06 09:50:00,AE_S,SELL,0,-976.0,12,0.0,80.27,1.05
2024-08-06,2024-08-06 13:35:00,Late_S,SELL,0,-1020.0,64,0.0,41.39,0.56
2024-08-07,2024-08-07 10:10:00,AE_L,BUY,0,-834.0,9,0.0,68.38,0.82
2024-08-07,2024-08-07 14:15:00,PH_Rev_L,BUY,1,552.0,10,0.0,48.59,1.03
2024-08-08,2024-08-08 13:37:00,Late_S,SELL,0,-644.0,28,0.0,40.22,0.73
2024-08-08,2024-08-08 14:05:00,PH_Brk_L,BUY,0,-976.5,35,0.0,35.07,1.39
2024-08-09,2024-08-09 13:41:00,Late_S,SELL,1,615.0,7,0.0,32.65,0.56
2024-08-13,2024-08-13 10:01:00,AE_L,BUY,1,620.0,46,0.0,40.97,1.22
2024-08-13,2024-08-13 13:37:00,Late_S,SELL,1,607.5,9,0.0,21.55,0.79
2024-08-14,2024-08-14 09:43:00,Ext_ORB_S,SELL,1,531.0,28,0.0,27.21,2.99
2024-08-16,2024-08-16 09:54:00,AE_L,BUY,1,599.5,11,0.0,29.09,0.77
2024-08-19,2024-08-19 10:31:00,Grind_L,BUY,1,576.0,21,0.0,34.01,0.74
2024-08-20,2024-08-20 09:42:00,AE_L,BUY,1,607.5,7,0.0,21.01,1.38
2024-08-20,2024-08-20 09:55:00,Ext_ORB_L,BUY,0,-1180.0,41,0.0,23.31,1.12
2024-08-20,2024-08-20 13:48:00,Box_L,BUY,1,622.5,20,0.0,22.17,1.09
2024-08-21,2024-08-21 10:37:00,IB_L,BUY,1,599.5,4,0.0,28.87,3.54
2024-08-27,2024-08-27 09:54:00,Ext_ORB_L,BUY,1,582.5,30,0.0,31.2,2.54
2024-08-27,2024-08-27 10:31:00,IB_L,BUY,1,603.0,29,0.0,35.67,1.7
2024-08-28,2024-08-28 14:02:00,PH_Rev_L,BUY,1,621.5,7,0.0,30.03,2.15
2024-08-29,2024-08-29 10:11:00,AE_L,BUY,1,621.0,32,0.0,54.69,0.95
2024-08-30,2024-08-30 10:31:00,Grind_S,SELL,1,591.5,26,0.0,44.84,0.74
2024-09-03,2024-09-03 12:07:00,Creep_S,SELL,1,616.5,96,0.0,36.25,0.92
2024-09-05,2024-09-05 11:11:00,Creep_S,SELL,1,543.0,13,0.0,47.98,0.81
2024-09-06,2024-09-06 11:58:00,Creep_S,SELL,0,-909.0,85,0.0,49.35,0.64
2024-09-09,2024-09-09 09:57:00,AE_L,BUY,1,560.0,13,0.0,42.43,0.64
2024-09-10,2024-09-10 14:03:00,PH_Rev_S,SELL,0,-1002.0,88,0.0,26.82,2.85
2024-09-11,2024-09-11 09:57:00,AE_S,SELL,1,600.0,0,0.0,31.85,1.06
2024-09-11,2024-09-11 13:54:00,Late_S,SELL,0,-936.0,33,0.0,37.92,0.81
2024-09-17,2024-09-17 10:31:00,Grind_L,BUY,1,560.0,14,0.0,42.38,0.64
2024-09-18,2024-09-18 15:07:00,PH_Rev_L,BUY,1,516.0,6,0.0,68.24,1.06
2024-09-20,2024-09-20 10:31:00,Grind_S,SELL,1,620.0,21,0.0,32.98,0.86
2024-09-23,2024-09-23 10:31:00,Grind_L,BUY,0,-981.0,104,0.0,35.2,0.79
2024-09-30,2024-09-30 09:44:00,AE_L,BUY,1,611.0,1,0.0,25.14,0.95
2024-10-01,2024-10-01 14:33:00,PH_Rev_S,SELL,1,625.5,5,0.0,37.0,1.19
2024-10-02,2024-10-02 12:57:00,M4_S,SELL,1,594.0,2,0.0,28.65,1.16
2024-10-07,2024-10-07 10:31:00,Grind_L,BUY,0,-1015.0,35,0.0,32.79,1.13
